CustomerID,Age,Gender,MaritalStatus,IncomeLevel,Churn,MonthlyCharges,Tenure,TotalCharges,Contract,InternetService,OnlineSecurity,TechSupport,PaymentMethod
767,25,M,Widowed,Medium,1,49.65011509503038,39,1936.3544887061848,One year,DSL,No,No,Bank transfer
768,21,F,Widowed,Low,1,47.7080063563551,14,667.9120889889714,One year,Fiber optic,Yes,No,Bank transfer
769,66,M,Single,High,1,73.73032942212232,1,73.73032942212232,One year,No,No,Yes,Electronic check
770,30,F,Divorced,Medium,0,68.12448557996929,37,2520.605966458864,Month-to-month,Fiber optic,Yes,No,Bank transfer
771,55,F,Divorced,Medium,1,57.07751935455475,5,285.38759677277375,Month-to-month,Fiber optic,No,No,Electronic check
772,63,F,Married,Low,1,24.375332241057322,7,170.62732568740125,Two year,No,Yes,No,Mailed check
773,66,M,Divorced,Medium,1,56.32407739055521,4,225.29630956222084,Month-to-month,DSL,No,Yes,Electronic check
774,63,M,Widowed,Medium,1,59.7255444962673,9,537.5299004664057,One year,No,Yes,Yes,Electronic check
775,36,M,Divorced,Medium,0,56.21809962217196,33,1855.1972875316746,One year,Fiber optic,No,No,Mailed check
776,69,F,Married,Low,1,20.0,17,340.0,One year,DSL,No,No,Mailed check
777,67,M,Widowed,High,0,72.72862824175131,5,363.64314120875656,Month-to-month,DSL,No,Yes,Bank transfer
778,25,F,Single,High,1,77.52481364448495,50,3876.2406822242474,Month-to-month,DSL,Yes,No,Electronic check
779,44,F,Widowed,Low,1,29.255665708999537,50,1462.7832854499768,One year,DSL,No,No,Mailed check
780,67,M,Widowed,Medium,0,56.206720975506784,49,2754.1293277998325,Two year,DSL,No,Yes,Electronic check
781,64,F,Married,High,1,81.77701000933254,6,490.66206005599525,Two year,Fiber optic,No,No,Bank transfer
782,47,M,Single,Low,0,20.0,14,280.0,Month-to-month,Fiber optic,Yes,No,Bank transfer
783,21,F,Widowed,Low,0,33.801978510059634,72,2433.742452724294,Month-to-month,DSL,No,No,Bank transfer
784,28,M,Single,Medium,0,56.10585745283823,35,1963.7050108493381,Two year,Fiber optic,No,No,Bank transfer
785,38,F,Widowed,Medium,0,55.5979044793104,1,55.5979044793104,One year,DSL,Yes,No,Mailed check
786,60,F,Widowed,Low,1,40.807807255546216,1,40.807807255546216,Two year,Fiber optic,Yes,No,Bank transfer
787,19,M,Married,Low,1,38.33922154548904,14,536.7491016368465,Month-to-month,DSL,No,No,Mailed check
788,38,M,Widowed,Low,1,34.59180079228437,57,1971.732645160209,One year,DSL,Yes,Yes,Mailed check
789,34,F,Widowed,High,0,79.29834288541353,18,1427.3701719374435,One year,Fiber optic,Yes,Yes,Bank transfer
790,60,M,Widowed,Medium,0,33.39039066484008,16,534.2462506374413,One year,Fiber optic,No,No,Electronic check
791,68,F,Divorced,Low,1,34.296182191325855,2,68.59236438265171,One year,Fiber optic,No,No,Bank transfer
792,46,F,Single,Medium,1,52.076876871631114,25,1301.9219217907778,Month-to-month,DSL,Yes,Yes,Bank transfer
793,44,F,Married,High,1,82.71578837195374,41,3391.3473232501033,One year,No,No,No,Mailed check
794,41,F,Married,Low,0,20.0,11,220.0,Month-to-month,Fiber optic,Yes,Yes,Electronic check
795,66,F,Married,Medium,1,39.189434595917376,35,1371.630210857108,One year,DSL,Yes,No,Electronic check
796,20,M,Widowed,High,0,90.53152853332904,72,6518.270054399691,Two year,Fiber optic,Yes,No,Credit card
797,56,M,Single,Low,1,29.60444846143345,5,148.02224230716723,Month-to-month,Fiber optic,No,No,Bank transfer
798,27,M,Divorced,Medium,0,56.81500697372624,17,965.8551185533461,Two year,No,Yes,No,Electronic check
799,20,F,Divorced,Low,1,30.283183761304613,8,242.2654700904369,Month-to-month,Fiber optic,Yes,Yes,Mailed check
800,62,M,Married,Medium,0,50.297561394957455,37,1861.0097716134258,One year,Fiber optic,No,No,Bank transfer
801,59,M,Single,Medium,0,59.382838059759976,20,1187.6567611951996,Two year,Fiber optic,No,Yes,Credit card
802,43,M,Divorced,High,0,74.83955271782627,24,1796.1492652278303,Month-to-month,Fiber optic,Yes,No,Electronic check
803,54,F,Married,High,1,80.96120776940984,38,3076.525895237574,Month-to-month,Fiber optic,No,Yes,Electronic check
804,44,M,Divorced,High,0,75.37724711294958,12,904.5269653553949,One year,Fiber optic,Yes,No,Credit card
805,22,M,Divorced,High,0,75.65503772567685,59,4463.647225814934,Month-to-month,DSL,No,No,Electronic check
806,59,M,Single,High,0,76.90827876531361,18,1384.349017775645,One year,Fiber optic,No,No,Electronic check
807,28,F,Married,Medium,0,52.22133771633713,4,208.88535086534853,Two year,DSL,No,No,Credit card
808,30,M,Divorced,High,1,75.21251378336522,28,2105.9503859342262,One year,Fiber optic,Yes,No,Bank transfer
809,58,F,Widowed,Medium,1,62.55756125573521,37,2314.6297664622025,Month-to-month,Fiber optic,Yes,Yes,Electronic check
810,51,F,Widowed,Medium,0,41.05392697780496,9,369.48534280024467,One year,DSL,Yes,Yes,Electronic check
811,55,M,Divorced,Low,0,28.13128355838641,46,1294.039043685775,One year,No,Yes,No,Electronic check
812,57,F,Single,Medium,1,45.60268941725825,56,2553.7506073664617,Month-to-month,Fiber optic,Yes,Yes,Electronic check
813,50,M,Single,Medium,1,64.46977884353733,7,451.2884519047613,One year,No,No,Yes,Credit card
814,51,F,Divorced,High,1,81.96554776511574,72,5901.5194390883335,One year,DSL,No,No,Mailed check
815,44,M,Single,Medium,1,60.31844539468635,3,180.95533618405904,One year,DSL,No,No,Bank transfer
816,53,M,Single,High,0,65.14439626963028,5,325.7219813481514,Month-to-month,DSL,No,No,Credit card
817,43,F,Widowed,Medium,0,52.67050265869259,4,210.68201063477036,One year,Fiber optic,No,No,Mailed check
818,68,M,Married,Medium,0,58.89630795623437,53,3121.5043216804215,Month-to-month,Fiber optic,No,No,Electronic check
819,42,F,Married,High,0,80.82283989275425,25,2020.5709973188561,Month-to-month,DSL,Yes,Yes,Mailed check
820,36,M,Divorced,Low,1,40.654803750653514,3,121.96441125196054,Two year,Fiber optic,No,No,Credit card
821,38,F,Divorced,Medium,0,44.82711549899628,13,582.7525014869516,One year,No,No,No,Credit card
822,48,F,Divorced,Medium,0,64.0934744018558,22,1410.0564368408277,Month-to-month,Fiber optic,No,No,Electronic check
823,46,F,Widowed,High,1,102.9889812361925,2,205.977962472385,Month-to-month,Fiber optic,No,Yes,Bank transfer
824,26,F,Widowed,High,1,76.37161439560342,51,3894.952334175774,Month-to-month,DSL,Yes,No,Bank transfer
825,36,F,Single,Low,0,25.54497478599228,39,996.254016653699,Month-to-month,Fiber optic,Yes,Yes,Credit card
826,43,M,Widowed,Low,1,44.53384477117701,16,712.5415163388321,Month-to-month,DSL,No,Yes,Electronic check
827,42,M,Married,Low,0,45.795721457307124,72,3297.291944926113,Month-to-month,DSL,Yes,Yes,Mailed check
828,57,F,Widowed,Medium,0,44.771399728467316,12,537.2567967416078,One year,No,No,No,Credit card
829,60,M,Divorced,Medium,1,45.798131829041424,72,3297.4654916909826,One year,DSL,No,No,Mailed check
830,46,M,Married,High,0,77.18215391139493,26,2006.7360016962682,One year,DSL,No,No,Mailed check
831,42,F,Single,High,0,66.55549488965723,24,1597.3318773517735,One year,DSL,No,No,Electronic check
832,36,F,Married,High,0,70.81348053515802,4,283.2539221406321,Month-to-month,No,Yes,No,Electronic check
833,21,F,Widowed,Low,0,20.0,51,1020.0,Two year,Fiber optic,Yes,Yes,Mailed check
834,62,F,Widowed,Low,1,22.322024348958713,13,290.18631653646327,Two year,Fiber optic,No,Yes,Credit card
835,37,M,Single,Low,1,29.653151126132187,4,118.61260450452875,Two year,Fiber optic,No,No,Electronic check
836,63,M,Divorced,Medium,1,52.342147325365204,1,52.342147325365204,Two year,Fiber optic,No,No,Mailed check
837,18,F,Single,Medium,1,65.50500492814076,19,1244.5950936346744,Two year,DSL,Yes,No,Bank transfer
838,28,M,Single,High,0,70.0164595926121,17,1190.2798130744056,One year,DSL,Yes,Yes,Electronic check
839,21,M,Single,Low,1,39.843223984765835,30,1195.296719542975,Month-to-month,DSL,No,Yes,Mailed check
840,24,F,Single,Medium,0,47.86011155774491,53,2536.58591256048,One year,Fiber optic,Yes,Yes,Bank transfer
841,45,M,Widowed,Low,0,29.50536290347567,1,29.50536290347567,One year,DSL,No,No,Credit card
842,53,M,Divorced,Medium,0,56.74819492166604,31,1759.1940425716473,One year,Fiber optic,Yes,No,Bank transfer
843,24,F,Married,Low,1,20.0,4,80.0,One year,DSL,No,No,Bank transfer
844,37,M,Divorced,Medium,1,53.82409746184051,46,2475.9084832446633,Month-to-month,DSL,No,No,Electronic check
845,52,M,Divorced,Medium,1,51.66452208213056,41,2118.2454053673528,Month-to-month,Fiber optic,No,No,Credit card
846,68,M,Single,Medium,1,54.92451264008149,18,988.6412275214668,Two year,Fiber optic,Yes,No,Electronic check
847,68,F,Divorced,Medium,0,52.89168643907818,29,1533.858906733267,One year,Fiber optic,No,Yes,Bank transfer
848,56,F,Single,High,1,104.55300139910895,9,940.9770125919806,One year,No,No,No,Electronic check
849,38,M,Married,Low,0,23.62260015748684,15,354.3390023623026,Month-to-month,No,No,No,Credit card
850,61,F,Single,Medium,0,44.690030449981826,41,1832.291248449255,Month-to-month,DSL,No,Yes,Bank transfer
851,18,M,Married,Medium,0,43.76859473575236,14,612.760326300533,Two year,Fiber optic,No,No,Bank transfer
852,54,F,Divorced,Low,0,24.445228808397452,10,244.4522880839745,One year,Fiber optic,No,No,Electronic check
853,63,M,Single,Medium,1,43.62612872693482,16,698.0180596309572,Two year,DSL,No,No,Mailed check
854,59,F,Widowed,Medium,1,61.89016531107552,42,2599.386943065172,One year,DSL,Yes,No,Bank transfer
855,20,M,Married,Low,1,44.20504247989855,9,397.845382319087,One year,Fiber optic,Yes,No,Bank transfer
856,51,M,Divorced,High,0,74.29253706250523,4,297.17014825002093,Month-to-month,Fiber optic,Yes,No,Electronic check
857,30,F,Married,High,0,71.67644426895771,29,2078.6168837997734,One year,DSL,No,Yes,Credit card
858,33,M,Single,Medium,1,54.71415556386404,41,2243.2803781184257,One year,Fiber optic,No,Yes,Credit card
859,51,M,Widowed,High,0,74.47776955719029,2,148.95553911438057,One year,Fiber optic,No,Yes,Electronic check
860,41,F,Married,High,0,86.32931817755511,6,517.9759090653306,One year,Fiber optic,Yes,Yes,Credit card
861,30,F,Married,Medium,0,52.029230208513,3,156.08769062553898,Two year,DSL,Yes,No,Mailed check
862,23,M,Married,Medium,0,34.84255885002768,10,348.4255885002768,Month-to-month,No,No,No,Mailed check
863,56,M,Divorced,High,1,95.47505201330061,14,1336.6507281862087,Two year,No,No,Yes,Mailed check
864,19,M,Widowed,Medium,0,67.95877673095522,33,2242.6396321215225,Month-to-month,DSL,Yes,No,Bank transfer
865,28,F,Widowed,Medium,0,43.87211309515614,25,1096.8028273789034,One year,DSL,No,Yes,Bank transfer
866,24,F,Widowed,High,1,76.12298440064016,23,1750.8286412147238,Month-to-month,Fiber optic,Yes,No,Mailed check
867,24,M,Married,Low,1,32.85865390724905,10,328.5865390724905,Month-to-month,DSL,Yes,Yes,Bank transfer
868,56,M,Married,High,1,83.34456789987026,44,3667.1609875942913,One year,Fiber optic,No,No,Bank transfer
869,56,M,Married,High,0,86.5854427267283,15,1298.7816409009245,Month-to-month,DSL,Yes,Yes,Bank transfer
870,29,M,Married,High,0,100.1020453876635,72,7207.347267911771,One year,Fiber optic,No,No,Electronic check
871,68,F,Single,Medium,0,48.2305277250595,24,1157.532665401428,Two year,Fiber optic,Yes,No,Credit card
872,39,M,Single,High,0,72.01702755461547,3,216.0510826638464,Month-to-month,Fiber optic,Yes,No,Mailed check
873,68,M,Divorced,Medium,0,36.20680771985473,27,977.5838084360777,Two year,Fiber optic,Yes,Yes,Electronic check
874,68,F,Married,Low,1,22.69069960058081,9,204.2162964052273,One year,Fiber optic,No,Yes,Electronic check
875,69,F,Divorced,High,0,79.66873027126204,27,2151.055717324075,One year,Fiber optic,No,Yes,Mailed check
876,20,F,Widowed,Low,1,47.94557863517788,1,47.94557863517788,Month-to-month,No,No,No,Credit card
877,30,F,Married,High,0,74.82388700963828,4,299.29554803855314,Month-to-month,Fiber optic,Yes,Yes,Mailed check
878,47,M,Single,Medium,1,52.237879516388986,46,2402.9424577538934,Month-to-month,DSL,Yes,No,Bank transfer
879,27,M,Married,Low,0,29.83577103927248,6,179.01462623563486,Month-to-month,No,No,No,Electronic check
880,69,F,Widowed,High,0,91.88393273448084,43,3951.009107582676,Month-to-month,No,No,No,Mailed check
881,26,F,Divorced,Low,1,55.26932425873622,7,386.88526981115353,One year,DSL,No,No,Credit card
882,23,M,Married,Medium,1,44.69131227079679,24,1072.591494499123,Two year,No,Yes,Yes,Bank transfer
883,61,M,Single,Medium,0,45.10560557481778,28,1262.9569560948978,Two year,Fiber optic,No,Yes,Electronic check
884,19,M,Widowed,High,1,90.44160877069072,17,1537.5073491017422,One year,Fiber optic,No,No,Mailed check
885,61,F,Widowed,High,1,86.81891489626311,8,694.5513191701049,Month-to-month,Fiber optic,Yes,No,Electronic check
886,33,F,Divorced,Low,1,48.46707325736034,5,242.3353662868017,Month-to-month,DSL,No,Yes,Mailed check
887,30,F,Married,Medium,0,55.839281853259635,1,55.839281853259635,Month-to-month,DSL,Yes,Yes,Bank transfer
888,65,M,Single,Medium,1,46.40707909212941,8,371.25663273703526,Month-to-month,Fiber optic,No,No,Bank transfer
889,30,M,Married,High,1,85.9065483069231,25,2147.6637076730776,One year,Fiber optic,No,Yes,Electronic check
890,39,M,Single,Medium,0,61.087035805829075,66,4031.744363184719,One year,DSL,No,No,Credit card
891,36,F,Divorced,Medium,0,58.204821811973645,49,2852.0362687867087,Month-to-month,Fiber optic,No,No,Bank transfer
892,43,F,Widowed,Medium,1,55.07274031107298,34,1872.4731705764812,Month-to-month,DSL,Yes,Yes,Mailed check
893,31,M,Divorced,Low,0,40.666746895891535,37,1504.6696351479868,Two year,DSL,No,Yes,Mailed check
894,48,M,Widowed,Low,0,41.692955904456724,26,1084.0168535158748,Two year,DSL,Yes,Yes,Bank transfer
895,46,F,Married,Low,1,43.82158991037527,7,306.7511293726269,Month-to-month,DSL,Yes,No,Bank transfer
896,62,F,Widowed,Medium,0,56.48709887589643,57,3219.7646359260966,Two year,No,No,No,Mailed check
897,59,F,Single,High,1,78.32881919683146,26,2036.549299117618,Two year,Fiber optic,No,No,Mailed check
898,39,M,Divorced,High,0,81.46713686433323,19,1547.8756004223312,Month-to-month,DSL,No,No,Electronic check
899,24,M,Widowed,High,1,92.06508966508358,2,184.13017933016715,Month-to-month,DSL,Yes,No,Credit card
900,54,F,Widowed,Low,0,21.83064329012764,14,305.629006061787,One year,Fiber optic,No,Yes,Mailed check
901,66,M,Married,Medium,1,53.686733088729014,14,751.6142632422062,Two year,Fiber optic,No,Yes,Electronic check
902,58,F,Married,Low,1,26.066611876726395,47,1225.1307582061406,Two year,Fiber optic,Yes,No,Bank transfer
903,44,M,Married,Low,0,30.287448229348175,18,545.1740681282672,Month-to-month,Fiber optic,Yes,Yes,Credit card
904,48,M,Single,High,1,92.78451862607298,11,1020.6297048868028,Month-to-month,DSL,Yes,Yes,Credit card
905,23,M,Married,High,0,81.91099068019903,72,5897.59132897433,One year,No,Yes,No,Mailed check
906,33,F,Widowed,Medium,0,50.46436548156149,2,100.92873096312297,One year,Fiber optic,No,No,Electronic check
907,55,M,Single,Low,0,20.0,13,260.0,Month-to-month,Fiber optic,No,No,Mailed check
908,55,F,Married,Medium,0,57.46253566027221,1,57.46253566027221,Two year,No,No,No,Electronic check
909,67,M,Widowed,Low,0,36.45484181141075,32,1166.554937965144,One year,Fiber optic,No,Yes,Credit card
910,49,F,Single,Medium,0,71.6325472330546,60,4297.952833983276,Two year,Fiber optic,Yes,No,Electronic check
911,50,F,Widowed,Low,0,26.922217650469992,7,188.45552355328994,Two year,DSL,No,Yes,Electronic check
912,66,F,Married,Medium,0,52.19150327663939,46,2400.8091507254117,One year,DSL,No,No,Mailed check
913,34,F,Married,Low,0,32.49383683710755,8,259.9506946968604,One year,Fiber optic,No,No,Mailed check
914,50,F,Single,Low,0,45.77453279763475,57,2609.1483694651806,One year,Fiber optic,Yes,Yes,Bank transfer
915,28,M,Divorced,High,1,79.04704467613048,33,2608.552474312306,Month-to-month,Fiber optic,No,No,Mailed check
916,30,M,Widowed,Low,1,32.790215257703395,39,1278.8183950504324,One year,DSL,Yes,Yes,Electronic check
917,47,F,Widowed,High,0,86.0789650971654,1,86.0789650971654,Month-to-month,DSL,Yes,No,Electronic check
918,18,F,Divorced,Medium,0,51.86609123156358,72,3734.358568672578,One year,Fiber optic,No,No,Mailed check
919,47,F,Divorced,High,1,75.53566385449471,31,2341.6055794893364,Month-to-month,DSL,Yes,No,Electronic check
920,44,M,Widowed,Low,0,31.940899928983075,8,255.5271994318646,Month-to-month,No,No,No,Bank transfer
921,57,F,Single,High,0,90.73631749859771,42,3810.9253349411038,Month-to-month,Fiber optic,No,Yes,Bank transfer
922,40,M,Divorced,High,0,69.73484700588939,7,488.14392904122576,Month-to-month,Fiber optic,No,No,Bank transfer
923,37,F,Married,Medium,1,51.32969674146876,49,2515.155140331969,One year,DSL,Yes,No,Credit card
924,23,M,Single,High,1,72.99879185060827,2,145.99758370121654,One year,Fiber optic,Yes,Yes,Credit card
925,54,F,Divorced,Medium,0,61.950466289248425,29,1796.5635223882043,One year,Fiber optic,Yes,No,Credit card
926,37,M,Married,Medium,0,34.76813095216225,18,625.8263571389206,Month-to-month,DSL,No,No,Electronic check
927,54,M,Married,High,0,74.41078152728412,2,148.82156305456823,Month-to-month,No,Yes,Yes,Electronic check
928,23,F,Widowed,Low,1,33.772118750645205,6,202.63271250387123,Month-to-month,No,Yes,No,Mailed check
929,46,F,Single,Medium,1,65.65524029234341,1,65.65524029234341,Month-to-month,DSL,Yes,Yes,Credit card
930,30,F,Divorced,High,0,79.34249738927012,15,1190.1374608390518,Two year,DSL,Yes,No,Credit card
931,44,F,Married,Medium,0,44.44800473306802,8,355.58403786454414,Month-to-month,Fiber optic,No,Yes,Credit card
932,67,M,Widowed,High,1,98.8115706944059,21,2075.042984582524,Month-to-month,DSL,No,No,Electronic check
933,37,M,Divorced,High,0,65.51986099583756,8,524.1588879667005,Month-to-month,Fiber optic,Yes,No,Credit card
934,30,M,Married,Low,0,20.0,8,160.0,Month-to-month,Fiber optic,No,No,Mailed check
935,56,M,Widowed,High,1,84.40014450053333,32,2700.8046240170665,One year,DSL,No,No,Electronic check
936,25,M,Married,Medium,0,44.97945775647389,1,44.97945775647389,One year,DSL,No,No,Mailed check
937,34,M,Widowed,Medium,1,39.787671828692865,55,2188.3219505781076,Month-to-month,Fiber optic,No,No,Electronic check
938,47,F,Widowed,Low,0,37.08356447299353,45,1668.760401284709,Month-to-month,No,No,Yes,Mailed check
939,18,M,Single,Medium,1,52.43800713771199,26,1363.3881855805118,Month-to-month,Fiber optic,No,No,Mailed check
940,41,M,Divorced,Low,1,24.359213692632714,21,511.543487545287,Month-to-month,Fiber optic,Yes,No,Mailed check
941,33,M,Widowed,High,1,67.19695601329106,53,3561.438668704426,Month-to-month,Fiber optic,No,No,Bank transfer
942,28,F,Married,High,0,88.72457328280144,4,354.8982931312058,Two year,DSL,No,No,Credit card
943,21,M,Divorced,High,1,86.50201177958661,1,86.50201177958661,One year,DSL,Yes,No,Bank transfer
944,21,F,Divorced,Low,1,29.00824136220617,6,174.049448173237,One year,Fiber optic,Yes,No,Mailed check
945,34,M,Divorced,Medium,0,68.46636996047665,37,2533.255688537636,One year,DSL,No,No,Credit card
946,66,M,Single,Medium,1,39.29915233673847,1,39.29915233673847,One year,Fiber optic,No,Yes,Credit card
947,27,F,Widowed,High,0,64.74474829075261,20,1294.8949658150523,One year,DSL,No,No,Electronic check
948,38,M,Widowed,Medium,1,43.080919301187556,72,3101.8261896855042,One year,Fiber optic,No,No,Mailed check
949,55,M,Widowed,Low,1,29.544139836445023,46,1359.030432476471,One year,Fiber optic,No,No,Electronic check
950,66,F,Widowed,Low,1,32.43339449322692,17,551.3677063848577,Month-to-month,No,No,No,Electronic check
951,35,F,Married,Low,0,27.587639421436702,1,27.587639421436702,One year,Fiber optic,No,Yes,Bank transfer
952,27,M,Widowed,Low,1,33.520553965142966,42,1407.8632665360046,One year,Fiber optic,No,No,Credit card
953,62,M,Divorced,Medium,0,37.48460575809556,21,787.1767209200068,Two year,DSL,No,No,Electronic check
954,33,F,Widowed,Low,1,44.437646040732595,2,88.87529208146519,One year,No,No,Yes,Credit card
955,56,F,Widowed,Medium,0,49.178488216074314,2,98.35697643214863,One year,Fiber optic,Yes,No,Credit card
956,32,F,Widowed,High,1,91.17295831588127,57,5196.858624005233,Month-to-month,Fiber optic,No,Yes,Credit card
957,51,F,Widowed,Medium,1,53.42725346377704,26,1389.1085900582032,One year,Fiber optic,No,No,Electronic check
958,22,M,Single,Low,0,34.567532191537836,42,1451.8363520445891,Month-to-month,DSL,Yes,Yes,Credit card
959,34,M,Divorced,Medium,0,55.69767280232204,50,2784.883640116102,Month-to-month,Fiber optic,No,No,Mailed check
960,54,F,Single,High,1,84.47708560017315,20,1689.541712003463,Month-to-month,DSL,No,No,Bank transfer
961,25,M,Divorced,High,0,86.42722759867544,17,1469.2628691774826,One year,No,Yes,No,Electronic check
962,41,F,Widowed,High,0,93.29152530132431,13,1212.789828917216,Month-to-month,Fiber optic,No,No,Electronic check
963,45,F,Widowed,Medium,0,51.9652116970147,9,467.6869052731323,Month-to-month,Fiber optic,No,No,Bank transfer
964,64,M,Divorced,Low,1,37.09003757588512,13,482.17048848650654,Two year,Fiber optic,No,Yes,Mailed check
965,25,F,Divorced,Low,0,29.102643057127732,35,1018.5925069994706,Month-to-month,Fiber optic,Yes,Yes,Electronic check
966,40,F,Single,Medium,0,64.40117215449473,22,1416.8257873988841,One year,No,No,No,Electronic check
967,52,M,Single,Low,1,23.2360769794073,53,1231.5120799085869,One year,Fiber optic,No,Yes,Bank transfer
968,48,M,Married,Low,1,48.00940432910816,14,672.1316606075142,Month-to-month,Fiber optic,Yes,No,Electronic check
969,34,F,Married,Medium,0,49.59842049355657,22,1091.1652508582445,Two year,DSL,No,No,Credit card
970,45,M,Single,High,0,65.69224897881952,23,1510.921726512849,Month-to-month,Fiber optic,No,No,Electronic check
971,65,M,Married,Low,1,31.281044149107892,21,656.9019271312658,One year,DSL,Yes,No,Electronic check
972,65,M,Single,High,0,73.1894834252512,29,2122.4950193322848,One year,Fiber optic,No,Yes,Mailed check
973,68,M,Single,Low,1,38.406435489887244,6,230.43861293932346,One year,No,No,No,Mailed check
974,29,M,Single,High,0,73.4737602069761,17,1249.0539235185936,One year,No,Yes,No,Mailed check
975,41,M,Married,High,0,75.5381656678522,2,151.0763313357044,Month-to-month,DSL,Yes,No,Mailed check
976,32,F,Divorced,Low,0,20.0,11,220.0,Month-to-month,No,Yes,No,Credit card
977,57,M,Widowed,Low,0,25.476936807509233,16,407.63098892014773,One year,Fiber optic,Yes,Yes,Bank transfer
978,48,F,Married,Medium,0,25.761206733710434,25,644.0301683427608,One year,Fiber optic,No,No,Electronic check
979,44,F,Widowed,Low,1,20.0,72,1440.0,Two year,DSL,No,No,Mailed check
980,52,F,Widowed,Low,0,37.604146561442974,22,827.2912243517454,Two year,DSL,Yes,No,Credit card
981,35,M,Divorced,Medium,0,57.85800158650832,32,1851.4560507682663,Two year,Fiber optic,Yes,Yes,Mailed check
982,53,M,Married,High,0,84.25457561784965,16,1348.0732098855945,One year,Fiber optic,Yes,No,Electronic check
983,25,F,Widowed,Medium,0,40.33023856870787,24,967.9257256489889,Month-to-month,Fiber optic,No,No,Bank transfer
984,63,F,Divorced,High,1,79.5228864385802,1,79.5228864385802,Two year,Fiber optic,Yes,Yes,Bank transfer
985,66,F,Divorced,Medium,1,49.963974609094315,7,349.7478222636602,One year,Fiber optic,No,No,Bank transfer
986,55,F,Single,Low,0,20.0,10,200.0,Month-to-month,DSL,No,No,Electronic check
987,22,M,Married,Low,1,45.0339830176715,15,675.5097452650725,Two year,Fiber optic,Yes,No,Electronic check
988,31,F,Widowed,High,0,88.77362290575671,1,88.77362290575671,Two year,Fiber optic,No,No,Bank transfer
989,55,M,Divorced,Low,1,27.79035826170336,3,83.37107478511008,One year,DSL,No,Yes,Electronic check
990,37,F,Widowed,High,0,80.26885838994531,7,561.8820087296172,Month-to-month,DSL,No,No,Mailed check
991,61,M,Married,Medium,0,52.08382807947552,72,3750.035621722238,Month-to-month,No,No,No,Mailed check
992,26,M,Single,Low,0,20.0,9,180.0,Two year,DSL,Yes,No,Electronic check
993,50,F,Widowed,High,0,77.52822617479403,15,1162.9233926219104,Two year,Fiber optic,Yes,No,Credit card
994,35,F,Single,Medium,0,43.180157520022014,5,215.90078760011008,Month-to-month,No,No,No,Credit card
995,23,F,Divorced,Low,1,20.0,22,440.0,Month-to-month,DSL,Yes,Yes,Bank transfer
996,54,F,Single,Low,1,27.188997071140452,7,190.32297949798317,Two year,Fiber optic,Yes,No,Electronic check
997,19,M,Widowed,High,1,97.97686526849523,5,489.88432634247613,Month-to-month,DSL,Yes,No,Electronic check
998,47,M,Married,Low,0,36.4084286126701,17,618.9432864153918,One year,No,Yes,No,Mailed check
999,23,M,Widowed,High,0,74.28821010217203,1,74.28821010217203,Two year,Fiber optic,No,No,Electronic check
1000,34,M,Widowed,Low,1,35.72582781356159,1,35.72582781356159,Month-to-month,Fiber optic,Yes,No,Credit card
